LCL181+1.p,0.01201,CountSat
LCL230+1.p,0.01222,CountSat
SYJ101+1.p,0.01188,Valid
SYJ102+1.p,0.01208,Valid
SYJ103+1.p,0.01188,Valid
SYJ104+1.p,0.01185,Valid
SYJ105+1.002.p,0.01213,Valid
SYJ105+1.003.p,0.01202,Valid
SYJ105+1.004.p,0.01209,Valid
SYJ106+1.p,0.01202,Valid
SYJ107+1.001.p,0.01212,Valid
SYJ107+1.002.p,0.01207,Valid
SYJ107+1.003.p,0.01189,Valid
SYJ107+1.004.p,0.01200,Valid
SYJ201+1.001.p,0.01197,Valid
SYJ201+1.002.p,0.01217,Valid
SYJ201+1.003.p,0.01200,Valid
SYJ201+1.004.p,0.01208,Valid
SYJ201+1.005.p,0.02200,Valid
SYJ201+1.006.p,0.04228,Valid
SYJ201+1.007.p,0.04200,Valid
SYJ201+1.008.p,0.05214,Valid
SYJ201+1.009.p,0.02203,Valid
SYJ201+1.010.p,0.03229,Valid
SYJ201+1.011.p,0.03215,Valid
SYJ201+1.012.p,0.04200,Valid
SYJ201+1.013.p,0.05204,Valid
SYJ201+1.014.p,0.08215,Valid
SYJ201+1.015.p,0.23226,Valid
SYJ201+1.016.p,0.06243,Valid
SYJ201+1.017.p,0.22232,Valid
SYJ201+1.018.p,0.89299,Valid
SYJ201+1.019.p,0.64284,Valid
SYJ201+1.020.p,0.23231,Valid
SYJ202+1.001.p,0.01203,Valid
SYJ202+1.002.p,0.01192,Valid
SYJ202+1.003.p,0.01202,Valid
SYJ202+1.004.p,0.01194,Valid
SYJ202+1.005.p,0.01203,Valid
SYJ202+1.006.p,0.04229,Valid
SYJ202+1.007.p,0.14248,Valid
SYJ202+1.008.p,0.33202,Valid
SYJ202+1.009.p,2.47233,Valid
SYJ202+1.010.p,11.27266,Valid
SYJ202+1.011.p,-,timeout
SYJ202+1.012.p,-,timeout
SYJ202+1.013.p,-,timeout
SYJ202+1.014.p,-,timeout
SYJ202+1.015.p,-,timeout
SYJ202+1.016.p,-,timeout
SYJ202+1.017.p,-,timeout
SYJ202+1.018.p,-,timeout
SYJ202+1.019.p,-,timeout
SYJ202+1.020.p,-,timeout
SYJ203+1.001.p,0.01200,Valid
SYJ203+1.002.p,0.01216,Valid
SYJ203+1.003.p,0.01195,Valid
SYJ203+1.004.p,0.01227,Valid
SYJ203+1.005.p,0.01195,Valid
SYJ203+1.006.p,0.01195,Valid
SYJ203+1.007.p,0.01198,Valid
SYJ203+1.008.p,0.01204,Valid
SYJ203+1.009.p,0.01193,Valid
SYJ203+1.010.p,0.01212,Valid
SYJ203+1.011.p,0.01208,Valid
SYJ203+1.012.p,0.01208,Valid
SYJ203+1.013.p,0.01211,Valid
SYJ203+1.014.p,0.01292,Valid
SYJ203+1.015.p,0.01214,Valid
SYJ203+1.016.p,0.01215,Valid
SYJ203+1.017.p,0.01198,Valid
SYJ203+1.018.p,0.01232,Valid
SYJ203+1.019.p,0.01215,Valid
SYJ203+1.020.p,0.01230,Valid
SYJ204+1.001.p,0.01188,Valid
SYJ204+1.002.p,0.01210,Valid
SYJ204+1.003.p,0.01185,Valid
SYJ204+1.004.p,0.01195,Valid
SYJ204+1.005.p,0.01194,Valid
SYJ204+1.006.p,0.01213,Valid
SYJ204+1.007.p,0.01193,Valid
SYJ204+1.008.p,0.01200,Valid
SYJ204+1.009.p,0.01216,Valid
SYJ204+1.010.p,0.01207,Valid
SYJ204+1.011.p,0.01197,Valid
SYJ204+1.012.p,0.01188,Valid
SYJ204+1.013.p,0.01196,Valid
SYJ204+1.014.p,0.01196,Valid
SYJ204+1.015.p,0.01223,Valid
SYJ204+1.016.p,0.01198,Valid
SYJ204+1.017.p,0.01245,Valid
SYJ204+1.018.p,0.01320,Valid
SYJ204+1.019.p,0.01311,Valid
SYJ204+1.020.p,0.01277,Valid
SYJ205+1.001.p,0.01266,Valid
SYJ205+1.002.p,0.01317,Valid
SYJ205+1.003.p,0.01341,Valid
SYJ205+1.004.p,0.01336,Valid
SYJ205+1.005.p,0.01260,Valid
SYJ205+1.006.p,0.01240,Valid
SYJ205+1.007.p,0.01254,Valid
SYJ205+1.008.p,0.01274,Valid
SYJ205+1.009.p,0.01278,Valid
SYJ205+1.010.p,0.01231,Valid
SYJ205+1.011.p,0.01201,Valid
SYJ205+1.012.p,0.01200,Valid
SYJ205+1.013.p,0.01209,Valid
SYJ205+1.014.p,0.01188,Valid
SYJ205+1.015.p,0.01198,Valid
SYJ205+1.016.p,0.01196,Valid
SYJ205+1.017.p,0.01194,Valid
SYJ205+1.018.p,0.01192,Valid
SYJ205+1.019.p,0.01205,Valid
SYJ205+1.020.p,0.01225,Valid
SYJ206+1.001.p,0.01193,Valid
SYJ206+1.002.p,0.01186,Valid
SYJ206+1.003.p,0.01186,Valid
SYJ206+1.004.p,0.01200,Valid
SYJ206+1.005.p,0.01216,Valid
SYJ206+1.006.p,0.01207,Valid
SYJ206+1.007.p,0.01195,Valid
SYJ206+1.008.p,0.01182,Valid
SYJ206+1.009.p,0.01187,Valid
SYJ206+1.010.p,0.01194,Valid
SYJ206+1.011.p,0.01194,Valid
SYJ206+1.012.p,0.01188,Valid
SYJ206+1.013.p,0.01182,Valid
SYJ206+1.014.p,0.01189,Valid
SYJ206+1.015.p,0.01214,Valid
SYJ206+1.016.p,0.01192,Valid
SYJ206+1.017.p,0.01213,Valid
SYJ206+1.018.p,0.01202,Valid
SYJ206+1.019.p,0.01196,Valid
SYJ206+1.020.p,0.01206,Valid
SYJ207+1.001.p,0.01198,CountSat
SYJ207+1.002.p,0.01210,CountSat
SYJ207+1.003.p,0.01183,CountSat
SYJ207+1.004.p,0.01194,CountSat
SYJ207+1.005.p,0.01221,CountSat
SYJ207+1.006.p,0.02194,CountSat
SYJ207+1.007.p,0.02195,CountSat
SYJ207+1.008.p,0.03215,CountSat
SYJ207+1.009.p,0.02217,CountSat
SYJ207+1.010.p,0.02196,CountSat
SYJ207+1.011.p,0.03205,CountSat
SYJ207+1.012.p,0.02242,CountSat
SYJ207+1.013.p,0.03236,CountSat
SYJ207+1.014.p,0.04204,CountSat
SYJ207+1.015.p,0.04225,CountSat
SYJ207+1.016.p,0.03217,CountSat
SYJ207+1.017.p,0.05227,CountSat
SYJ207+1.018.p,0.05211,CountSat
SYJ207+1.019.p,0.07217,CountSat
SYJ207+1.020.p,0.05203,CountSat
SYJ208+1.001.p,0.01191,CountSat
SYJ208+1.002.p,0.01183,CountSat
SYJ208+1.003.p,0.01190,CountSat
SYJ208+1.004.p,0.01188,CountSat
SYJ208+1.005.p,0.01192,CountSat
SYJ208+1.006.p,0.02193,CountSat
SYJ208+1.007.p,0.05231,CountSat
SYJ208+1.008.p,0.12200,CountSat
SYJ208+1.009.p,0.04209,CountSat
SYJ208+1.010.p,0.04212,CountSat
SYJ208+1.011.p,0.06231,CountSat
SYJ208+1.012.p,0.09249,CountSat
SYJ208+1.013.p,0.11217,CountSat
SYJ208+1.014.p,0.13236,CountSat
SYJ208+1.015.p,0.16249,CountSat
SYJ208+1.016.p,0.24271,CountSat
SYJ208+1.017.p,0.22280,CountSat
SYJ208+1.018.p,0.25262,CountSat
SYJ208+1.019.p,0.32284,CountSat
SYJ208+1.020.p,0.36285,CountSat
SYJ209+1.001.p,0.01180,CountSat
SYJ209+1.002.p,0.01187,CountSat
SYJ209+1.003.p,0.01180,CountSat
SYJ209+1.004.p,0.01183,CountSat
SYJ209+1.005.p,0.01188,CountSat
SYJ209+1.006.p,0.01190,CountSat
SYJ209+1.007.p,0.01187,CountSat
SYJ209+1.008.p,0.01193,CountSat
SYJ209+1.009.p,0.01196,CountSat
SYJ209+1.010.p,0.01215,CountSat
SYJ209+1.011.p,0.01211,CountSat
SYJ209+1.012.p,0.01193,CountSat
SYJ209+1.013.p,0.01235,CountSat
SYJ209+1.014.p,0.01218,CountSat
SYJ209+1.015.p,0.01197,CountSat
SYJ209+1.016.p,0.01205,CountSat
SYJ209+1.017.p,0.01208,CountSat
SYJ209+1.018.p,0.01231,CountSat
SYJ209+1.019.p,0.01197,CountSat
SYJ209+1.020.p,0.01202,CountSat
SYJ210+1.001.p,0.01188,CountSat
SYJ210+1.002.p,0.01191,CountSat
SYJ210+1.003.p,0.01194,CountSat
SYJ210+1.004.p,0.01193,CountSat
SYJ210+1.005.p,0.01207,CountSat
SYJ210+1.006.p,0.01177,CountSat
SYJ210+1.007.p,0.01204,CountSat
SYJ210+1.008.p,0.01200,CountSat
SYJ210+1.009.p,0.01187,CountSat
SYJ210+1.010.p,0.01224,CountSat
SYJ210+1.011.p,0.01198,CountSat
SYJ210+1.012.p,0.01214,CountSat
SYJ210+1.013.p,0.01206,CountSat
SYJ210+1.014.p,0.01204,CountSat
SYJ210+1.015.p,0.01188,CountSat
SYJ210+1.016.p,0.01215,CountSat
SYJ210+1.017.p,0.01201,CountSat
SYJ210+1.018.p,0.01220,CountSat
SYJ210+1.019.p,0.01196,CountSat
SYJ210+1.020.p,0.01209,CountSat
SYJ211+1.001.p,0.01191,CountSat
SYJ211+1.002.p,0.01194,CountSat
SYJ211+1.003.p,0.01219,CountSat
SYJ211+1.004.p,0.01187,CountSat
SYJ211+1.005.p,0.01215,CountSat
SYJ211+1.006.p,0.01190,CountSat
SYJ211+1.007.p,0.01190,CountSat
SYJ211+1.008.p,0.01193,CountSat
SYJ211+1.009.p,0.01201,CountSat
SYJ211+1.010.p,0.01211,CountSat
SYJ211+1.011.p,0.01200,CountSat
SYJ211+1.012.p,0.01199,CountSat
SYJ211+1.013.p,0.01220,CountSat
SYJ211+1.014.p,0.01217,CountSat
SYJ211+1.015.p,0.01194,CountSat
SYJ211+1.016.p,0.01195,CountSat
SYJ211+1.017.p,0.01186,CountSat
SYJ211+1.018.p,0.01224,CountSat
SYJ211+1.019.p,0.01222,CountSat
SYJ211+1.020.p,0.01203,CountSat
SYJ212+1.001.p,0.01181,CountSat
SYJ212+1.002.p,0.01213,CountSat
SYJ212+1.003.p,0.01189,CountSat
SYJ212+1.004.p,0.01198,CountSat
SYJ212+1.005.p,0.01201,CountSat
SYJ212+1.006.p,0.01186,CountSat
SYJ212+1.007.p,0.01187,CountSat
SYJ212+1.008.p,0.01272,CountSat
SYJ212+1.009.p,0.01206,CountSat
SYJ212+1.010.p,0.01200,CountSat
SYJ212+1.011.p,0.01230,CountSat
SYJ212+1.012.p,0.01230,CountSat
SYJ212+1.013.p,0.01218,CountSat
SYJ212+1.014.p,0.01191,CountSat
SYJ212+1.015.p,0.01194,CountSat
SYJ212+1.016.p,0.01244,CountSat
SYJ212+1.017.p,0.01191,CountSat
SYJ212+1.018.p,0.01207,CountSat
SYJ212+1.019.p,0.01196,CountSat
SYJ212+1.020.p,0.01198,CountSat
SYN001+1.p,0.01177,CountSat
SYN007+1.014.p,0.01191,CountSat
SYN040+1.p,0.01187,CountSat
SYN041+1.p,0.01194,Valid
SYN044+1.p,0.01187,Valid
SYN045+1.p,0.01213,Valid
SYN046+1.p,0.01183,CountSat
SYN047+1.p,0.01189,CountSat
SYN387+1.p,0.01189,CountSat
SYN388+1.p,0.01185,CountSat
SYN389+1.p,0.01202,CountSat
SYN390+1.p,0.01195,Valid
SYN391+1.p,0.01204,Valid
SYN392+1.p,0.01191,CountSat
SYN393+1.p,0.01217,CountSat
SYN416+1.p,0.01199,CountSat
SYN915+1.p,0.01207,Valid
SYN916+1.p,0.01204,CountSat
SYN977+1.p,0.01204,CountSat
SYN978+1.p,0.01197,Valid
